source_id,category,title,question,answer,created_at,updated_at,raw_json
109,퍼스트몰 기능,관리자 페이지 비밀번호는 어디에서 변경하나요?,관리자 페이지 비밀번호는 어디에서 변경하나요?,"1. 퍼스트몰 관리자 페이지에서 '설정 > 운영설정 > 관리자'에서 비밀번호를 수정할 계정의 '수정'을 클릭합니다.
2. 비밀번호 변경에 '체크' 후, 기존 비밀번호 입력 및 새로운 비밀번호를 입력한 다음, 저장해주시기 바랍니다.",,,"{""list_item"": {""seq"": 109, ""category"": ""퍼스트몰 기능"", ""subject"": ""관리자 페이지 비밀번호는 어디에서 변경하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/109"", ""detail_answer_collected"": true}"
108,퍼스트몰 기능,상품을 카테고리가 아닌 브랜드별로 진열할 수 있나요?,상품을 카테고리가 아닌 브랜드별로 진열할 수 있나요?,"카테고리 외에 브랜드로 상품을 분류할 수 있으며, 사용 방법은 카테고리와 같습니다.
1. '상품 > 상품 분류 > 브랜드'로 접속하여 브랜드 리스트를 만듭니다.
2. '상품 > 일반 상품 > 일반 상품 조회'의 등록 및 수정 페이지에서 카테고리와 마찬가지 방법으로 '브랜드 선택'에서 연결하시면 됩니다.
4. 반응형 스킨: /goods/brand_main 브랜드 메인 페이지에 브랜드명이 모두 노출됩니다.
전용스킨: 일반적으로 카테고리와 같이 상단 영역에 해당 브랜드 코드가 등록되어 있습니다.
브랜드 치환코드 {=showBrandNavigation()}을 HTML소스에 등록하면 브랜드가 카테고리와 같이 자동 노출됩니다.
※ 브랜드 기능 안내
브랜드 분류를 통하여 해당 상품을 체계적으로 관리하게 됩니다. 상품 상세 페이지는 대표 브랜드가 해당 상품의 브랜드로 보이며, 브랜드 페이지는 해당 브랜드에 속한 상품이 보입니다.
브랜드 기능은 '브랜드'란 단어에 국한될 필요 없이 자유롭게 이용할 수 있습니다.
예를 들어 도서는 저자나 출판사의 분류 체계나 신상품, 베스트 상품의 분류 체계로 활용하셔도 됩니다.
물론 운동화 브랜드(나이키, 아디다스, 뉴발란스)의 분류 체계로 활용하셔도 됩니다.
※ 브랜드 기능 활용 예시
- 저자 : 다양한 저자명
- 출판사 : 다양한 출판사명
- 운동화브랜드 : 다양한 브랜드명
- 가격대별상품 : 다양한 가격대
- 기타 : 신상품, 베스트 상품, 인기 브랜드, MD 추천, 이벤트 상품",,,"{""list_item"": {""seq"": 108, ""category"": ""퍼스트몰 기능"", ""subject"": ""상품을 카테고리가 아닌 브랜드별로 진열할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/108"", ""detail_answer_collected"": true}"
107,퍼스트몰 기능,상품의 이미지 사이즈는 어떻게 수정해야 하나요?,상품의 이미지 사이즈는 어떻게 수정해야 하나요?,"1. '상품 > 일반 상품 > 일반 상품 조회'에서 '상품 등록' 또는 등록된 상품의 '수정'을 클릭하여 설정할 수 있습니다.
2. 사진 등록의 '등록'을 클릭, 사진 등록 창에서 사이즈 확인에서 설정을 변경하거나, 등록된 이미지가 있을 경우 해당 이미지의 '파일선택' 사이즈 확인에서 설정할 수 있습니다.
아래 이미지와 같이 해당 영역의 이미지 사이즈를 변경 후 저장하면 세팅한 사이즈로 적용됩니다.
다만, 기존 등록된 이미지의 경우 이전 이미지 크기로 리사이징되어 저장되어 있으므로 설정값에 따라 이미지 해상도가 저하될 수 있습니다.
(가로 사이즈 기준으로 리사이징됩니다.)",,,"{""list_item"": {""seq"": 107, ""category"": ""퍼스트몰 기능"", ""subject"": ""상품의 이미지 사이즈는 어떻게 수정해야 하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/107"", ""detail_answer_collected"": true}"
106,퍼스트몰 기능,모바일 쇼핑몰은 어떻게 접속해야 하나요?,모바일 쇼핑몰은 어떻게 접속해야 하나요?,"모바일 쇼핑몰은 인터넷 쇼핑몰 도메인과 동일한 주소로 접속하시면 됩니다.
ex) 모바일 쇼핑몰: firstmall.kr = 온라인 쇼핑몰: firstmall.kr
※ '디자인 > 왼쪽 스킨 관리 > 스킨 설정'에서 설정된 스킨에 따라 모바일 접속 시 도메인이 다르게 노출됩니다.
1. 1개의 반응형 스킨일 경우
PC 와 모바일 환경 상관없이 일반 도메인으로 노출됩니다. (ex. firstmall.kr)
2. 2개의 전용 스킨
PC환경으로 접속 시 일반 도메인으로 노출되며(ex. firstmall.kr),
모바일 환경으로 접속 시 m.도메인으로 노출됩니다. (ex. m.firstmall.kr)",,,"{""list_item"": {""seq"": 106, ""category"": ""퍼스트몰 기능"", ""subject"": ""모바일 쇼핑몰은 어떻게 접속해야 하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/106"", ""detail_answer_collected"": true}"
104,퍼스트몰 기능,상품 후기 게시판과 추가로 생성한 게시판에 동영상을 등록할 수 있나요?,상품 후기 게시판과 추가로 생성한 게시판에 동영상을 등록할 수 있나요?,"게시판에 동영상 등록 후 플러그인 이슈가 있어 재생이 되지 않습니다.
후기게시판등 회원이 등록할 예정이라면 사용이 어려우며, 동영상 호스팅의 동영상 소스로 HTML에 직접 등록 후 노출만 가능합니다.
관련하여 개선 중에 있으나 시일이 소요될 예정으로 양해부탁드립니다.
상품 후기와 추가 생성한 게시판에서 동영상을 등록할 수 있습니다.
동영상을 올리기 위해서는 먼저 동영상 호스팅을 신청해주셔야 하며,
동영상 호스팅 신청 및 설정 방법은 다음 FAQ를 참고해주시기 바랍니다.
동영상 호스팅 신청 안내: https://www.firstmall.kr/customer/faq/99
1. '게시판 > 게시판 등록/관리'에서 후기게시판의 '수정'을 클릭한 다음, 동영상 사용에 선택 후, 인코딩, 화면 크기를 설정하시면 됩니다.
2. 게시판에서 글 등록 시 '동영상 등록'을 클릭하여 파일 선택으로 동영상 등록이 가능합니다.
3. 관리자가 글 등록시엔 해당 게시판의 게시글보기 클릭 후, 게시글 등록 시 '동영상 등록'에서 가능합니다.",,,"{""list_item"": {""seq"": 104, ""category"": ""퍼스트몰 기능"", ""subject"": ""상품 후기 게시판과 추가로 생성한 게시판에 동영상을 등록할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/104"", ""detail_answer_collected"": true}"
103,퍼스트몰 기능,게시판은 어떻게 만드나요?,게시판은 어떻게 만드나요?,"1. '게시판 > 게시판 등록관리'에서 '게시판 추가'를 클릭합니다.
2. 생성할 게시판의 '기본 정보', '게시판 기능', '게시글 작성 설정' 등을 설정하여 게시판을 만들 수 있습니다.
3. 게시판이 생성되면 '게시판 등록/관리'에서 확인할 수 있습니다.
- 게시판 스킨의 '바로 가기'를 클릭하면 실제 쇼핑몰에 만들어진 게시판 페이지를 볼 수 있습니다.
- 게시글의 '게시글 보기'를 클릭하면 실제 쇼핑몰에 만들어진 게시판 페이지를 볼 수 있습니다.",,,"{""list_item"": {""seq"": 103, ""category"": ""퍼스트몰 기능"", ""subject"": ""게시판은 어떻게 만드나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/103"", ""detail_answer_collected"": true}"
102,퍼스트몰 기능,엑셀로 정리한 상품을 한꺼번에 등록(수정)하려면 어떻게 해야 하나요?,엑셀로 정리한 상품을 한꺼번에 등록(수정)하려면 어떻게 해야 하나요?,"■ 엑셀을 이용하여 상품을 등록하실 때에는 '상품 > 일반 상품 > 일반 상품 조회'에서 상품을 한 개 이상 등록 후 진행하시고, 엑셀을 다운받아 양식을 복사하여 진행하시면 쉽게 진행하실 수 있습니다.
1. '상품 > 일반 상품 > 일반 상품 조회'에서 '다운로드'를 클릭합니다.
2. '다운로드 범위', '다운로드 유형', '다운로드 항목'을 선택한 후, '다운로드'를 클릭하여 엑셀 파일을 다운 받습니다.
3. 엑셀 파일을 열어서 필요한 데이터를 입력(또는 수정)하고 저장합니다.
- 새로운 상품을 등록할 때는 '상품번호'는 입력하지 않아야 합니다.
- 새로운 필수옵션을 등록할 때는 '필수옵션'는 입력하지 않아야 합니다.
- 새로운 추가옵션을 등록할 때는 '추가옵션'는 입력하지 않아야 합니다.
- 옵션이 있는 상품과 없는 상품을 등록 한 후 엑셀을 다운받아야 옵션을 입력하는 양식을 확인할 수 있으니 관리자 페이지에서 상품등록 후 엑셀을 다운받으시길 바랍니다.
4. '상품 > 일반 상품 > 일반 상품 조회'에서 '엑셀 상품 등록'을 클릭하여 엑셀 파일을 업로드합니다.
엑셀은 반드시 Excel 통합문서 (.xlsx)로 저장 후 업로드해주시기 바랍니다.",,,"{""list_item"": {""seq"": 102, ""category"": ""퍼스트몰 기능"", ""subject"": ""엑셀로 정리한 상품을 한꺼번에 등록(수정)하려면 어떻게 해야 하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/102"", ""detail_answer_collected"": true}"
101,퍼스트몰 기능,가용재고란 무엇인가요?,가용재고란 무엇인가요?,"'가용 재고'란 창고에 있는 실 재고에서 불량재고와 출고예약량(주문, 결제, 상품준비, 출고준비)를 뺀 '판매가 가능한 재고'를 의미 합니다.
※ 가용재고 = 재고 - 불량재고 - 출고예약량(주문, 결제, 상품준비, 출고준비)
재고는 창고에 존재하는 모든 상품(불량, 주문접수, 결제확인, 상품준비, 출고준비)의 수량을 말합니다.
따라서 '재고가 있으면 판매로 설정'할 경우, 출고 전에는 재고가 차감되지 않기 때문에 계속 주문이 발생할 수 있습니다.
'가용 재고'로 설정하시면 주문 또는 결제 완료 시 가용재고가 차감되기 때문에 판매할 수 있는 재고가 없는 시점에 품절로 상태가 변경됩니다.
■ 재고에 따른 상품판매 '통합 설정'은 '설정 > 운영 설정 > 주문'에서 하실 수 있습니다.
■ '상품별 설정'이 필요하신 경우에는 '상품 등록/수정 페이지'에서 '판매 정보 > 재고에 따른 판매'에서 하실 수 있습니다.
※ 가용재고가 작동하지 않을 수 있나요?
- 네이버페이 주문형으로 결제할 경우, 실시간으로 재고 차감이 진행되지 않습니다!
* 외부에서 생성된 주문서이므로, 즉시 재고 차감이 이루어지지 않아 가용재고가 없음에도 주문이 이루어질 수 있습니다.",,,"{""list_item"": {""seq"": 101, ""category"": ""퍼스트몰 기능"", ""subject"": ""가용재고란 무엇인가요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/101"", ""detail_answer_collected"": true}"
100,퍼스트몰 기능,"반품, 환불 처리는 어떻게 해야 하나요?","반품, 환불 처리는 어떻게 해야 하나요?","■ 출고 전 상태의 주문(결제확인, 상품준비중) 환불 처리 방법
1. '주문 > 주문 관리 > 전체 주문 조회' 에서 환불할 주문의 '주문번호'를 클릭합니다.
2. 주문 상세화면에서 '결제취소'를 클릭하여 환불 정보를 입력합니다.
- 신용카드 및 간편결제 결제인 경우에서 전체 상품을 취소하는 경우에만 해당 옵션이 노출 됩니다. 그 외 결제 수단 및 부분 취소인 경우에는 해당 옵션이 노출되지 않습니다.
- 체크가 되어 있는 상태에만 신용카드 결제 취소가 됩니다. 체크를 하지 않은 상태이면 '주문 > 반품/환불 관리 > 환불 조회'에서 별도 환불 처리하여야 합니다. 신용카드 및 간편결제 외 결제수단으로 결제된 경우도 별도 처리하여야 합니다.
3. '주문 > 반품/환불 관리 > 환불 조회' 에서 '환불 접수 일시(또는 환불 번호)'를 클릭하여 환불 상세페이지로 이동합니다.
4. '환불방법'과 '환불 금액'을 확인한 후, '환불신청'을 '환불완료'로 변경하고 '확인'을 클릭합니다.
■ 출고 완료 이후 상태의 주문(출고완료, 배송중, 배송완료) 처리 방법
- 출고 이후에는 반품을 먼저 처리한 후, 환불을 진행하셔야 합니다.
1. '주문 > 주문 관리 > 전체 주문 조회' 에서 반품할 주문의 '주문번호'를 클릭합니다.
2. '반품'을 클릭한 후, 상품할 '상품'과 '수량', '사유', '반품 방법', '환불 방법', '배송비 결제방법' 등을 선택 및 입력하신 후에 '작성완료'를 클릭합니다.
3. '반품 상품'이 '입고' 되었다면, '주문 > 반품/환불 관리 > 반품 조회' 에서 '반품 접수 일시(또는 반품 번호)'를 클릭하여 반품 상세페이지로 이동합니다.
4. '재고 증가 여부', '사유', '반품 배송비' 등을 확인한 후, '반품 신청'을 '반품 완료'로 변경하고 '확인'을 클릭합니다.
5. 반품을 처리하셨다면 환불처리를 진행하여야 합니다.
'주문 > 반품/환불 관리 > 환불 조회' 에서 '환불 접수 일시(또는 환불 번호)'를 클릭하여 환불 상세페이지로 이동합니다.
6. '환불방법'과 '환불 금액'을 확인한 후, '환불신청'을 '환불완료'로 변경하고 '확인'을 클릭합니다.",,,"{""list_item"": {""seq"": 100, ""category"": ""퍼스트몰 기능"", ""subject"": ""반품, 환불 처리는 어떻게 해야 하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/100"", ""detail_answer_collected"": true}"
99,퍼스트몰 기능,쇼핑몰에 동영상을 올리고 싶은데 어떻게 해야 하나요?,쇼핑몰에 동영상을 올리고 싶은데 어떻게 해야 하나요?,"게시판에 동영상 등록 후 플러그인 이슈가 있어 재생이 되지 않습니다.
후기게시판등 회원이 등록할 예정이라면 사용이 어려우며, 동영상 호스팅의 동영상 소스로 HTML에 직접 등록 후 노출만 가능합니다.
관련하여 개선 중에 있으나 시일이 소요될 예정으로 양해부탁드립니다.
퍼스트몰은 '상품 상세 페이지', '게시판'등 그 외 페이지에도 동영상을 올릴 수 있습니다.
동영상을 올리기 위해서는 먼저 '가비아 동영상 호스팅'을 신청해주셔야 합니다.
1. 퍼스트몰 관리자 페이지의 '설정 > 운영 설정 > 동영상'에서 '동영상 신청 및 안내'를 클릭하여 신청합니다.
2. 또는 '가비아 홈페이지↗'에서 '호스팅> 동영상 호스팅↗'의 '신청하기'을 클릭해서 동영상 호스팅을 신청합니다.
3. 동영상 호스팅 세팅이 완료되면, '동영상 호스팅 관리자↗'로 접속하여 세팅정보를 복사합니다.
'지원센터 > 연동 환경 설정'에서 'UCC 인증키'를 복사하고, '쇼핑몰의 도메인'을 입력합니다. (정식도메인, 관리도메인 모두 입력)
4. 퍼스트몰 관리자 '설정 > 운영 설정 > 동영상'에서 세팅 정보를 등록합니다.
1) UCC 아이디: 동영상 호스팅 신청 시에 입력한 '아이디'를 입력합니다.
2) UCC 도메인: 위 3번에서 입력한 '쇼핑몰의 도메인'을 입력합니다.
3) UCC 인증키: 위 3번에서 복사한 'UCC 인증키'를 입력합니다.",,,"{""list_item"": {""seq"": 99, ""category"": ""퍼스트몰 기능"", ""subject"": ""쇼핑몰에 동영상을 올리고 싶은데 어떻게 해야 하나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/99"", ""detail_answer_collected"": true}"
98,퍼스트몰 기능,세금계산서는 어떻게 사용해야 하나요?(세금계산서 발급 방법),세금계산서는 어떻게 사용해야 하나요?(세금계산서 발급 방법),"전자세금계산서를 사용하려면 '하이웍스'를 이용하셔야 합니다.
■ 하이웍스 서비스 신청 전 유의사항
□ 퍼스트몰에 정식 도메인이 연결되어 있어야 합니다. 단 도메인 연결을 해제하여도 하이웍스가 자동으로 해지되는 않습니다.
□ 본인 소유의 도메인이 아닌 경우 분쟁이 발생할 수 있으니 주의하여 주시기 바랍니다.
□ 한글 도메인은 사용할 수 없습니다.
□ 하이웍스 신청후 약 1~2시간 내에 세팅이 완료되며, 완료 메일이 발송 됩니다.
□ 하이웍스는 '가비아 홈페이지↗ > MY가비아' 에서 관리하실 수 있습니다.
□ 하이웍스 이용에 대한 자세한 문의는 하이웍스 고객센터↗를 이용하여 주세요
■ 하이웍스 신청 방법
1. 퍼스트몰↗에 로그인을 하신 후 'MY퍼스트몰'을 클릭합니다.
2. 하이웍스를 신청할 쇼핑몰의 '도메인'을 클릭합니다.
3. '부가서비스'에서 하이웍스의 '관리'를 클릭합니다.
4. '서비스 신청'을 클릭합니다.
5. '연결 도메인'을 선택하고, 하이웍스에서 사용할 '아이디'와 '비밀번호'를 입력하여 신청을 완료합니다.
※ 아이디와 도메인은 이메일(아이디@도메인)의 주소로 사용 됩니다.
■ 퍼스트몰과 하이웍스 세금계산서를 연동 방법
1. '하이웍스'에 접속하여 로그인 합니다.
하이웍스에 접속할 때는 hiworks.도메인(또는 webmail.도메인)을 입력하시면 됩니다.
(ex. http://hiworks.abcde.kr 또는http://webmail.abcde.kr )
2. '오피스 홈'에서 '세금계산서'를 클릭합니다.
3. 'API연동정보'를 클릭해서 연동 정보를 복사합니다.
4. 퍼스트몰 관리자페이지 '설정 > 결제 설정 > 매출증빙' 메뉴에 입력 후 저장합니다.
■ 전자 세금계산서를 발급 방법
1. 고객이 현금성 결제 인 '무통장', '가상계좌(에스크로 포함)', '실시간 계좌이체(에스크로 포함)' 등으로 주문 시에, '세금계산서'를 신청하게 되면 '주문 > 매출 증빙 조회' 쌓이며, 결제확인이 되면 '하이웍스 세금계산서'의 '작성완료 문서'에 정보가 자동으로 전송됩니다.
또는 관리자가 수동으로 신청하게 될 경우 다른 매출증빙 신청건이 있는지 확인 후에 오른쪽 상단 (수동)세금계산서 신청으로 추가한 다음, 처리방법의 '연동처리'를 클릭하면 하이웍스로 전송됩니다.
(하이웍스를 이용하지 않는다면 '국세청' 또는 '전자세금계산서' 프로그램을 통해 발급 후 '미연동처리'을 클릭합니다.
2. 전송된 정보는 하이웍스에 접속한 다음, '전자세금계산서 > 작성완료 문서'에서 확인할 수 있으며, 발급할 세금계산서 리스트를 선택하여 '발급 및 국세청 전송'을 클릭해주셔야 발급이 완료됩니다.
※ 세금계산서는 다음 달 10일에 마감하기 때문에, 그 전에 모두 발급해야 합니다.
ex) 10월 1~30일까지 신청된 세금계산서는 11월 10일 이전에 모두 발급해야 합니다.
- 발급/국세청 전송: 공인인증을 거쳐 발급 즉시 국세청 전송
- 발급 전 승인요청: 발급 및 국세청 전송 전에 매입자에게 메일로 확인 요청
※ 세금계산서 발급건수에 대한 비용은 아래 페이지를 참고하여 주시기 바랍니다.
https://www.hiworks.com/cs/notice_bill",,,"{""list_item"": {""seq"": 98, ""category"": ""퍼스트몰 기능"", ""subject"": ""세금계산서는 어떻게 사용해야 하나요?(세금계산서 발급 방법)""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/98"", ""detail_answer_collected"": true}"
96,구축/운영,네이버 검색창에 사이트 등록하기(네이버 웹마스터도구),네이버 검색창에 사이트 등록하기(네이버 웹마스터도구),"1. '서치어드바이저↗'로 접속하여 로그인합니다.
2. '웹마스터 도구'를 클릭합니다.
2. 등록할 '쇼핑몰의 도메인'을 입력합니다. (www. 제외하고 입력하시기 바랍니다.)
3. 소유확인 방법은 'HTML 태그'를 선택하고, '메타 태그'를 복사합니다.
4. 퍼스트몰 관리자페이지 접속 후 '설정>운영설정>검색엔진최적화[SEO] > 고급설정 탭'내 위에서 복사한 '메타 태그'를 입력한 후 저장합니다.
*자동패치 및 2025-10-28일 이 후 FTP OPEN계정은 HTML에디터 접속 및 HTML태그입력 불필요합니다!
메뉴가 없을 경우 설정 방법 바로가기↗
5. '네이버 웹마스터도구'에서 '소유확인'을 클릭하시면 됩니다.",,,"{""list_item"": {""seq"": 96, ""category"": ""구축/운영"", ""subject"": ""네이버 검색창에 사이트 등록하기(네이버 웹마스터도구)""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/96"", ""detail_answer_collected"": true}"
93,디자인 > 전용 스킨,[PC전용] food_greenery 스킨의 중간 백그라운드 배너를 수정하고 싶습니다.,[PC전용] food_greenery 스킨의 중간 백그라운드 배너를 수정하고 싶습니다.,"'food_greenery'스킨의 중간 백그라운드 배너의 '이미지, 문구, 버튼' 수정방법 입니다.
1. 'HTML 편집'을 클릭합니다.
2. 52 ~ 53 라인의 코드를 수정하시면 됩니다.
1) 이미지는 경로는 '/data/skin/food_greenery_gls/images/design/m_bnr_bg.jpg' 입니다.
'EYE EDITOR' 에서 이미지 업로드 기능을 이용하여 업로드하여 주시면 됩니다.
이미지 파일명을 동일하게(m_bnr_bg.jpg) 저장하여 업로드하시거나, 다른 이름으로 업로드 하신다면 위 HTML 편집화면에서 파일명을 변경(52번 라인)하시기 바랍니다.
2) 문구는 53~55번 라인에서 수정하실 수 있습니다.
3) 링크를 변경하시는 경우에는 55번 라인에서 '#'을 제거한 후, '연결할 URL'을 입력하여 주시기 바랍니다.",,,"{""list_item"": {""seq"": 93, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[PC전용] food_greenery 스킨의 중간 백그라운드 배너를 수정하고 싶습니다.""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/93"", ""detail_answer_collected"": true}"
92,디자인 > 전용 스킨,[PC전용] 상품 상세페이지의 할인율표시 색상을 변경할 수 있나요?,[PC전용] 상품 상세페이지의 할인율표시 색상을 변경할 수 있나요?,"상품 상세페이지의 할인율의 색상을 변경할 수 있습니다.
1. 'CSS 편집'을 클릭합니다.
2. 'contents.css' 를 더블클릭합니다.
3. '.sale_rate_wrap .sale_rate_'를 검색 하여 수정 합니다.
- 배경색 변경을 원하시면, .sale_rate_wrap .sale_rate_bg의 background 색상값을 수정 하시면 됩니다.
- 폰트 컬러 변경을 원하시면 .sale_rate_wrap .sale_rate_txt의 색상값을 수정하시면 됩니다.",,,"{""list_item"": {""seq"": 92, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[PC전용] 상품 상세페이지의 할인율표시 색상을 변경할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/92"", ""detail_answer_collected"": true}"
91,디자인 > 전용 스킨,[모바일전용] 상단 카테고리네비게이션의 배열을 변경할 수 있나요?,[모바일전용] 상단 카테고리네비게이션의 배열을 변경할 수 있나요?,"모바일스킨 상단의 카테고리 네비게이션의 가로 노출개수 수정방법 안내드립니다.
1. data/skin/(사용중모바일스킨)/css/user.css에서 #layout_header .nav_wrap li부분의 width 값을 변경해주시면 됩니다.(줄번호는 스킨별로 상이하나 보통 60~80번째줄에 위치합니다.)
원하시는 가로개수가 n개라면, (100/n)% 로 지정해주시면 됩니다.
예를들어 가로 5개로 지정하고 싶으실경우, 100/5=20%라고 입력해주시기 바랍니다.
2. 위 값을 50%로 변경하면 아래와같이 변경됩니다. (저장후 Ctrl+F5를 해주셔야 변경사항을 확인하실 수 있습니다)",,,"{""list_item"": {""seq"": 91, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[모바일전용] 상단 카테고리네비게이션의 배열을 변경할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/91"", ""detail_answer_collected"": true}"
88,디자인 > 전용 스킨,[모바일전용] 스킨 색상을 변경하고싶어요.(모바일 퀵디자인),[모바일전용] 스킨 색상을 변경하고싶어요.(모바일 퀵디자인),"1. EYE DESIGN에서 '모바일 QUICK 디자인' 를 클릭하여 테마를 변경할 수 있습니다.
2. '직접 세팅하기'탭을 클릭하시면, 원하시는대로 색상을 지정하실 수 있습니다.",,,"{""list_item"": {""seq"": 88, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[모바일전용] 스킨 색상을 변경하고싶어요.(모바일 퀵디자인)""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/88"", ""detail_answer_collected"": true}"
84,디자인 > 전용 스킨,[기본] 상품 이미지(상품 디스플레이)에 할인율을 노출할 수 있나요?,[기본] 상품 이미지(상품 디스플레이)에 할인율을 노출할 수 있나요?,"상품 이미지에 아래와 같이 '아이콘 뱃지'를 달아 할인율을 노출시킬 수 있습니다.
1. EYE DESIGN을 'ON'으로 변경하고 설정할 '상품 디스플레이'를 클릭합니다.
2. '이미지 꾸미기'에서 '아이콘 뱃지' 체크박스에 체크하고 '아이콘'을 클릭합니다.
3. 노출할 '아이콘'을 선택하고 적용하시면 됩니다.",,,"{""list_item"": {""seq"": 84, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[기본] 상품 이미지(상품 디스플레이)에 할인율을 노출할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/84"", ""detail_answer_collected"": true}"
83,디자인 > 전용 스킨,[PC전용] 상품상세페이지의 SNS공유 아이콘을 뺄 수 있나요?,[PC전용] 상품상세페이지의 SNS공유 아이콘을 뺄 수 있나요?,"1. 상품 상세페이지로 접속하여 'HTML 편집'을 클릭합니다.
2. HTML 소스에서 '{=snslinkurl('goods', goods.goods_name)//SNS전체}' 부분을 제거하여 주시면 됩니다.",,,"{""list_item"": {""seq"": 83, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[PC전용] 상품상세페이지의 SNS공유 아이콘을 뺄 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/83"", ""detail_answer_collected"": true}"
82,디자인 > 전용 스킨,[기본] 카테고리를 네비게이션에서만 보이지 않게 설정할 수 있나요?,[기본] 카테고리를 네비게이션에서만 보이지 않게 설정할 수 있나요?,"'상품 > 상품 관리 > 상품 페이지 조회 > 카테고리 > 배너'로 접속하여 '노출'을 클릭하시면 '미노출'로 변경됩니다.
※ 카테고리를 미노출로 해도 해당 카테고리의 상품이 미노출 및 미검색 되지는 않습니다.",,,"{""list_item"": {""seq"": 82, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[기본] 카테고리를 네비게이션에서만 보이지 않게 설정할 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/82"", ""detail_answer_collected"": true}"
81,디자인 > 반응형 스킨,[기본] 카테고리페이지 상단 배너(이미지 노출 영역)을 카테고리별로 다르게 꾸밀 수 있나요?,[기본] 카테고리페이지 상단 배너(이미지 노출 영역)을 카테고리별로 다르게 꾸밀 수 있나요?,"카테고리 클릭 시, 카테고리 페이지의 상단 배너를 수정하는 방법입니다.
1. '상품 > 상품 관리 > 상품 페이지 조회 > 카테고리 > 배너'로 접속합니다.
2. 등록할 카테고리의 '수정' 을 클릭합니다.
3. 에디터를 이용하여 이미지를 등록합니다.",,,"{""list_item"": {""seq"": 81, ""category"": ""디자인 > 반응형 스킨"", ""subject"": ""[기본] 카테고리페이지 상단 배너(이미지 노출 영역)을 카테고리별로 다르게 꾸밀 수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/81"", ""detail_answer_collected"": true}"
80,디자인 > 전용 스킨,[공통] 상품 디스플레이의 HTML을 수정할수 있나요?,[공통] 상품 디스플레이의 HTML을 수정할수 있나요?,"사용중인 디스플레이 스타일은 EYE DESIGN을 'ON'으로 변경하여 해당 디스플레이를 클릭하여 확인하실 수 있습니다.
각 스타일별 HTML파일은 아래와 같으며, 해당 파일을 수정하시면 같은 스타일의 모든 디스플레이화면에 적용되어집니다.
■ PC전용
□ 격자형A : (사용중인 PC스킨)/_modules/display/goods_display_lattice_a.html
□ 격자형B : (사용중인 PC스킨)/_modules/display/goods_display_lattice_b.html
□ 리스트형 : (사용중인 PC스킨)/_modules/display/goods_display_list.html
□ 수평롤링형 : (사용중인 PC스킨)/_modules/display/goods_display_rolling_h.html
□ 수직롤링형 : (사용중인 PC스킨)/_modules/display/goods_display_rolling_v.html
■ 모바일에서 PC전용 사용시
□ 격자형A : (사용중인 모바일스킨)/_modules/display/goods_display_mobile_lattice_a.html
■ 모바일전용
□ 격자형(개수고정) : (사용중인 모바일스킨)/_modules/display/goods_display_mobile_newmatrix.html
□ 격자형(반응형) : (사용중인 모바일스킨)/_modules/display/goods_display_mobile_responsible.html
□ 슬라이드형(개수고정) : (사용중인 모바일스킨)/_modules/display/goods_display_mobile_newswipe.html
□ 슬라이드형(크기고정) : (사용중인 모바일스킨)/_modules/display/goods_display_mobile_sizeswipe.html",,,"{""list_item"": {""seq"": 80, ""category"": ""디자인 >  전용 스킨"", ""subject"": ""[공통] 상품 디스플레이의 HTML을 수정할수 있나요?""}, ""detail_url"": ""https://www.firstmall.kr/customer/faq/80"", ""detail_answer_collected"": true}"
